precio,m2,dormitorios,banos,estacionamiento,enlace
600000,59,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/edificio-4-palmas-de-penuelas/110397173
450000,32,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/edificio-ha/111326584
570000,64,2,2,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/edificio-santo-rosa-del-mar/112476282
420000,60,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/el-sauce-coquimbo/98347678
550000,49,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/en-penuelas-ano-corrido-160283/116599469
450000,46,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/en-penuelas-arriendo-hasta-diciembre-147825/110592733
750000,90,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/gabriela-mistral-con-cuatro-esquinas/90039916
280000,48,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/gladys-marin-sector-el-sauce-coquimbo/109756210
380000,58,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/gladys-marin/111673029
520000,50,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/hermosa-vista-poniente-en-arriendo-118867/94572954
580000,70,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/hermso-marzo-a-diciembre-la-herradura-144247/108700195
450000,60,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/herradura-152290/112479331
750000,95,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/ideal-y-comodo-159782/116568769
700000,70,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/jardin-del-mar-marzo-a-diciembre-2026/69249815
620000,64,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/juan-antonio-rios-404/111417451
480000,64,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/juan-antonio-rios-404/116184695
400000,60,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/juan-antonio-rios/112176301
440000,33,1,1,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/juan-melgarejo-902/114754957
600000,67,3,2,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/la-herradura/116969240
430000,60,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/los-lagos/116612782
500000,70,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/los-navegantes/115900236
320000,70,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/manuel-jesus-rivera/110123479
500000,54,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/maria-angelica-45/113832747
620000,67,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/maria-angelica-la-marina/113693076
400000,50,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/maria-angelica/111195991
500000,62,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/mirador-bahia-el-sauce-coquimbo/110336906
850000,90,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/moderno-con-excelente-conectividad-159737/116606405
470000,55,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/nuevo-sin-muebles-en-penuelas-153055/112827304
380000,48,2,1,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/pedro-montt/113026036
780000,93,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/playa-la-herradura/117302722
1000000,75,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/precioso-departamento-2d-amoblado-140746/107064097
460000,60,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/primera-linea-157913/115507211
470000,42,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/recoleta-770/117296378
500000,37,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/recoleta/112346397
400000,37,1,1,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/santa-rosa/116613143
390000,53,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/scl_codigo75098-avenida-los-pescadores-5451-condominio-marina-del-sol-iii/111551919
600000,66,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/sector-la-herradura/33882625
700000,73,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/torre1-costa-mansa-1/102390863
595000,50,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/unica-amplia-terraza-y-luz-natur-151709/112293713
700000,80,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/vacaciones-de-invierno-frente-al-mar-101141/84662458
800000,101,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/coquimbo/departamento/vive-el-confort-en-exclusivo-departamento-158683/115879123
580000,65,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/65-m-gran-terraza-san-joaquin-152312/112479347
650000,54,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/a-dos-cuadras-de-la-playa-ano-corrido-151756/112268221
500000,62,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/a-dos-cuadras-de-u-central-hasta-diciembre-156370/114704622
480000,40,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/a-pasos-av-mar/110597995
500000,45,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/alberto-arenas-con-los-arrayanes/117372001
600000,68,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/alberto-arenas-cuatro-esquinas/111665940
600000,61,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/amoblado-en-la-serena-158335/115674794
495000,60,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/amoblado-ultimo-piso-vista-mar-149575/111426866
600000,60,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/amunategui-poniente/112758981
530000,71,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/ano-corrido-amoblado-158033/115587493
700000,70,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/ano-corrido-aqua-resort-frontal-la-serena/113582922
530000,54,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/ano-corrido-cerca-del-faro-131765/102049210
390000,46,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/ano-corrido-milagro-12706/77950293
600000,65,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/antonio-aguilar-805/115339048
900000,114,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/aqua-resort-arriendo-ano-corrido-la-serena/95344488
1000000,102,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/aqua-resort-arriendo-hasta-diciembre/85465191
865000,100,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/aqua-resort-arriendo-marzo-diciembre-la-serena/109645394
650000,67,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/aqua-resort-arriendo-marzo-diciembre-la-serena/109645431
650000,70,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/aqua-resort-arriendo-marzo-diciembre/109645415
800000,105,3,2,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/aqua-resort-marzo-diciembre-la-serena/109645477
100000,67,2,2,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/aqua-temporada-departamento/96464608
450000,55,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arrienda-dpto-amoblado-1d-1b-frontal-mar-21802/32472033
400000,55,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arrienda-dpto-amoblado-marzo-dic-2026-91239/79671903
1200000,97,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-a-empresas-en-edificio-el-santo/116883133
400000,50,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-abril-a-dic-con-gc-incluido-70128/68658403
570000,63,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-amoblado-ano-corrido-570-000-161175/117143474
800000,62,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-amoblado-zona-exclusiva-con-laguna-151766/112336198
480000,80,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-amueblado-en-av-del-mar-1700/115572831
1100000,100,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-ano-carrido-en-el-exclusivo-aqua-resort/110738104
600000,54,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-ano-corrido-a-pasos-de-la-playa-99395/83567753
680000,85,3,2,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-ano-corrido-barrio-universitario-la-serena/115965216
550000,62,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-ano-corrido-c-capri-puertas-del-mar-156533/114920242
420000,55,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-ano-corrido-y-1-b-153543/113033903
500000,50,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-buena-ubicacion-137920/105464564
500000,60,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-comodo-dpto-en-puertas-del-mar-157208/115091789
490000,35,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-de-un-dormitorio-154900/113696742
600000,95,3,3,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-departamento-la-seren-12691/116605759
300000,45,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-1b-excelente-conectividad-160013/116537631
500000,57,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-1damoblado-153398/113010743
500000,47,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-2d-2b-amoblado-ano-corrido-157650/115301844
700000,62,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-2d2bc-costa-pacifico-160030/116557651
500000,55,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-amoblad-2d2b-ano-corrido-15marz-22886/33361924
475000,55,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-amoblado-3d-mar-a-dic-77843/71222991
550000,70,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-amoblado-mar-a-dic-3d-2b-151506/112274973
1100000,86,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-ano-corrido-laguna-del-mar-114861/92398655
720000,98,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-cerca-de-enjoy-156930/114946454
650000,54,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-cerca-enjoy-coquimbo-159124/116062316
400000,30,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-hasta-diciembre-pasos-del-faro-74394/69611394
500000,55,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-la-serena-155850/114431233
500000,58,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-playa-la-serena-149970/111529661
700000,68,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-primera-linea-anocorrido-serena-149145/111258811
650000,49,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-dpto-puerta-del-mar-la-serena-157733/115410469
460000,34,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-excelente-conectividad-159096/116069027
635000,40,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hasta-diciembre-av-del-mar-la-serena-150092/112340253
700000,100,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hasta-diciembre-la-serena-152831/112746806
580000,60,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hasta-diciembre-la-serena-153724/113141678
580000,61,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hasta-diciembre-la-serena-155102/113844518
630000,81,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hermoso-departamento-151666/112310958
900000,74,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hermoso-departamento-amoblado-146936/110102912
1100000,78,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hermoso-departamento-amoblado-154145/113377233
500000,68,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hermoso-departamento-amoblado-ano-c-158653/115878148
850000,68,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hermoso-departamento-amoblado-ano-c-158769/115980418
930000,72,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-hermoso-departamento-ano-corrido-154142/113377216
460000,52,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-la-serena-ano-corrido-vacio-160221/116634469
550000,65,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-marzo-a-diciembre-2b-la-serena-140389/106788706
580000,88,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-marzo-diciembre-av-del-mar-150418/112065079
500000,56,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-pasos-de-la-playa-la-serena-160255/116569951
480000,65,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/arriendo-ulriksen-76323/71146235
400000,43,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-cruz-del-molino-325/63193245
490000,49,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-del-mar-3200/112169797
1350000,90,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-del-mar-5315/116976300
900000,84,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-del-mar-560/109779950
500000,52,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-del-mar-800/71922427
1000000,88,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-gabriela-mistral/115966922
470000,54,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-4115/74869465
490000,64,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-4115/81241954
500000,56,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-5175/112843767
750000,73,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-741/111973844
500000,47,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-750-condominio-jardin-del-pacifico-iii/114189848
530000,53,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-750/22970148
750000,55,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-751/111417418
450000,55,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-pacifico-con-los-arrayanes/74869434
750000,51,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/av-ulriksen-y-perales/115315796
550000,67,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-augusto-sepulveda-paul-1201/112155921
470000,45,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-augusto-sepulveda-paul-1201/114815596
460000,40,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-augusto-sepulveda-paul-1201/115869546
550000,53,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-francisco-de-aguirre-517/90815101
450000,46,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-francisco-de-aguirre-517/90815124
580000,47,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-pacifico-741/116655259
500000,45,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-pacifico-741/34685774
550000,65,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avda-pacifico-con-puerta-del-mar/10713155
430000,59,3,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-arauco-5503/116185098
950000,71,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-costanera-5415/104995810
348500,49,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-costanera-del-rio-sur/57900571
470000,70,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-cruz-del-molino-460/114868469
470000,60,1,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-del-mar-2550/113343284
520000,70,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-del-mar-arriendo-marzo-a-dic-145702/109560034
700000,101,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-del-mar/113493177
700000,92,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-del-mar/114850686
640000,84,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-del-mar/116599593
650000,52,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-el-milagro/117153392
455000,50,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-estadio/116008638
420000,48,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-gabriela-mistral-4219/115623748
600000,80,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-guillerml-ulriksen/117214109
490000,54,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-las-higueras-652/112052730
600000,69,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-las-higueras/107379008
620000,70,2,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-las-higueras/109100114
550000,58,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-las-palmeras-7000/103321312
520000,54,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-libertad-201/107087297
450000,54,3,2,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-libertad-201/111858574
360000,64,3,2,0,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-libertad/111860823
450000,41,2,1,1,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-serena/departamento/avenida-libertad/114330094
